true	pred	chrom	distance	enhancer_name	promoter_name
1	0.9637	chr17	13073	HeLa|chr17:43312056-43312403	HeLa|chr17:43325302-43325303
1	0.902	chr17	15687	HeLa|chr17:43313061-43313711	HeLa|chr17:43297698-43297699
1	0.902	chr17	15594	HeLa|chr17:43313061-43313711	HeLa|chr17:43297791-43297792
1	0.936	chr17	14094	HeLa|chr17:43313061-43313711	HeLa|chr17:43299291-43299292
1	0.9323	chr17	13797	HeLa|chr17:43313061-43313711	HeLa|chr17:43299588-43299589
1	0.965	chr17	11917	HeLa|chr17:43313061-43313711	HeLa|chr17:43325302-43325303
1	0.9676	chr17	23243	HeLa|chr17:43186356-43186940	HeLa|chr17:43209890-43209891
1	0.9676	chr17	23217	HeLa|chr17:43186356-43186940	HeLa|chr17:43209864-43209865
1	0.9678	chr17	17298	HeLa|chr17:43227011-43227316	HeLa|chr17:43209864-43209865
1	0.9678	chr17	17272	HeLa|chr17:43227011-43227316	HeLa|chr17:43209890-43209891
1	0.5477	chr22	172716	HeLa|chr22:46718959-46719472	HeLa|chr22:46546498-46546499
1	0.974	chr17	33282	HeLa|chr17:43176362-43176855	HeLa|chr17:43209890-43209891
1	0.974	chr17	33256	HeLa|chr17:43176362-43176855	HeLa|chr17:43209864-43209865
1	0.9641	chr17	19668	HeLa|chr17:43229427-43229639	HeLa|chr17:43209864-43209865
1	0.9563	chr17	19282	HeLa|chr17:43229051-43229295	HeLa|chr17:43209890-43209891
1	0.9563	chr17	19308	HeLa|chr17:43229051-43229295	HeLa|chr17:43209864-43209865
1	0.9641	chr17	19642	HeLa|chr17:43229427-43229639	HeLa|chr17:43209890-43209891
1	0.9685	chr17	17675	HeLa|chr17:43227389-43227692	HeLa|chr17:43209864-43209865
1	0.9685	chr17	17649	HeLa|chr17:43227389-43227692	HeLa|chr17:43209890-43209891
1	0.9666	chr17	18618	HeLa|chr17:43228181-43228785	HeLa|chr17:43209864-43209865
1	0.9666	chr17	18592	HeLa|chr17:43228181-43228785	HeLa|chr17:43209890-43209891
1	0.0602	chr2	642833	HeLa|chr2:27974983-27976107	HeLa|chr2:28618377-28618378
1	0.9688	chr9	33890	HeLa|chr9:33230825-33231274	HeLa|chr9:33264939-33264940
1	0.9688	chr9	33711	HeLa|chr9:33230825-33231274	HeLa|chr9:33264760-33264761
1	0.9688	chr9	33709	HeLa|chr9:33230825-33231274	HeLa|chr9:33264758-33264759
1	0.9688	chr9	33625	HeLa|chr9:33230825-33231274	HeLa|chr9:33264674-33264675
1	0.9688	chr9	33507	HeLa|chr9:33230825-33231274	HeLa|chr9:33264556-33264557
1	0.8768	chr2	50267	HeLa|chr2:70363592-70363740	HeLa|chr2:70313398-70313399
1	0.8821	chr2	50353	HeLa|chr2:70363592-70363740	HeLa|chr2:70313312-70313313
1	0.8821	chr2	50500	HeLa|chr2:70363592-70363740	HeLa|chr2:70313165-70313166
1	0.8993	chr2	50961	HeLa|chr2:70363592-70363740	HeLa|chr2:70312704-70312705
1	0.9654	chr9	33445	HeLa|chr9:33231320-33231669	HeLa|chr9:33264939-33264940
1	0.9654	chr9	33266	HeLa|chr9:33231320-33231669	HeLa|chr9:33264760-33264761
1	0.9654	chr9	33264	HeLa|chr9:33231320-33231669	HeLa|chr9:33264758-33264759
1	0.9654	chr9	33180	HeLa|chr9:33231320-33231669	HeLa|chr9:33264674-33264675
1	0.9654	chr9	33062	HeLa|chr9:33231320-33231669	HeLa|chr9:33264556-33264557
1	0.9216	chr2	130449	HeLa|chr2:28844039-28844291	HeLa|chr2:28974613-28974614
1	0.9216	chr2	130515	HeLa|chr2:28844039-28844291	HeLa|chr2:28974679-28974680
1	0.9216	chr2	130554	HeLa|chr2:28844039-28844291	HeLa|chr2:28974718-28974719
1	0.9516	chr2	18707	HeLa|chr2:113384072-113385381	HeLa|chr2:113403433-113403434
1	0.9185	chr2	129975	HeLa|chr2:28844345-28844932	HeLa|chr2:28974613-28974614
1	0.9185	chr2	130041	HeLa|chr2:28844345-28844932	HeLa|chr2:28974679-28974680
1	0.8734	chr2	51665	HeLa|chr2:70364181-70364560	HeLa|chr2:70312704-70312705
1	0.876	chr2	51204	HeLa|chr2:70364181-70364560	HeLa|chr2:70313165-70313166
1	0.9197	chr2	50232	HeLa|chr2:70364181-70364560	HeLa|chr2:70314137-70314138
1	0.9235	chr2	49785	HeLa|chr2:70364181-70364560	HeLa|chr2:70314584-70314585
1	0.9235	chr2	49817	HeLa|chr2:70364181-70364560	HeLa|chr2:70314552-70314553
1	0.9197	chr2	49934	HeLa|chr2:70364181-70364560	HeLa|chr2:70314435-70314436
1	0.9457	chr2	21274	HeLa|chr2:113382013-113382306	HeLa|chr2:113403433-113403434
1	0.876	chr2	51057	HeLa|chr2:70364181-70364560	HeLa|chr2:70313312-70313313
1	0.854	chr2	134112	HeLa|chr2:28840245-28840758	HeLa|chr2:28974613-28974614
1	0.854	chr2	134178	HeLa|chr2:28840245-28840758	HeLa|chr2:28974679-28974680
1	0.854	chr2	134217	HeLa|chr2:28840245-28840758	HeLa|chr2:28974718-28974719
1	0.8605	chr2	50753	HeLa|chr2:70364181-70364560	HeLa|chr2:70313616-70313617
1	0.876	chr2	50971	HeLa|chr2:70364181-70364560	HeLa|chr2:70313398-70313399
1	0.8627	chr2	50049	HeLa|chr2:70363592-70363740	HeLa|chr2:70313616-70313617
1	0.8696	chr2	49528	HeLa|chr2:70363592-70363740	HeLa|chr2:70314137-70314138
1	0.9647	chr9	31893	HeLa|chr9:33415447-33415985	HeLa|chr9:33447608-33447609
1	0.9647	chr9	31878	HeLa|chr9:33415447-33415985	HeLa|chr9:33447593-33447594
1	0.9647	chr9	31791	HeLa|chr9:33415447-33415985	HeLa|chr9:33447506-33447507
1	0.9752	chr9	27391	HeLa|chr9:33415447-33415985	HeLa|chr9:33443106-33443107
1	0.8923	chr2	49230	HeLa|chr2:70363592-70363740	HeLa|chr2:70314435-70314436
1	0.9255	chr2	46414	HeLa|chr2:70359376-70360250	HeLa|chr2:70313398-70313399
1	0.9255	chr2	46500	HeLa|chr2:70359376-70360250	HeLa|chr2:70313312-70313313
1	0.9396	chr2	46647	HeLa|chr2:70359376-70360250	HeLa|chr2:70313165-70313166
1	0.9379	chr2	47108	HeLa|chr2:70359376-70360250	HeLa|chr2:70312704-70312705
1	0.8802	chr2	48603	HeLa|chr2:70362833-70363543	HeLa|chr2:70314584-70314585
1	0.8802	chr2	48635	HeLa|chr2:70362833-70363543	HeLa|chr2:70314552-70314553
1	0.8738	chr2	48752	HeLa|chr2:70362833-70363543	HeLa|chr2:70314435-70314436
1	0.8738	chr2	49050	HeLa|chr2:70362833-70363543	HeLa|chr2:70314137-70314138
1	0.627	chr2	114385	HeLa|chr2:219271655-219271715	HeLa|chr2:219157299-219157300
1	0.627	chr2	114449	HeLa|chr2:219271655-219271715	HeLa|chr2:219157235-219157236
1	0.8981	chr2	49081	HeLa|chr2:70363592-70363740	HeLa|chr2:70314584-70314585
1	0.8981	chr2	49113	HeLa|chr2:70363592-70363740	HeLa|chr2:70314552-70314553
1	0.6334	chr2	113811	HeLa|chr2:219270715-219271508	HeLa|chr2:219157299-219157300
1	0.8916	chr2	49571	HeLa|chr2:70362833-70363543	HeLa|chr2:70313616-70313617
1	0.8867	chr2	49789	HeLa|chr2:70362833-70363543	HeLa|chr2:70313398-70313399
1	0.8867	chr2	49875	HeLa|chr2:70362833-70363543	HeLa|chr2:70313312-70313313
1	0.6334	chr2	113875	HeLa|chr2:219270715-219271508	HeLa|chr2:219157235-219157236
1	0.8867	chr2	50022	HeLa|chr2:70362833-70363543	HeLa|chr2:70313165-70313166
1	0.8913	chr2	50483	HeLa|chr2:70362833-70363543	HeLa|chr2:70312704-70312705
1	0.9185	chr2	130080	HeLa|chr2:28844345-28844932	HeLa|chr2:28974718-28974719
1	0.9507	chr2	54413	HeLa|chr2:70368347-70368755	HeLa|chr2:70314137-70314138
1	0.9491	chr2	54934	HeLa|chr2:70368347-70368755	HeLa|chr2:70313616-70313617
1	0.9283	chr2	55152	HeLa|chr2:70368347-70368755	HeLa|chr2:70313398-70313399
1	0.9283	chr2	55238	HeLa|chr2:70368347-70368755	HeLa|chr2:70313312-70313313
1	0.9283	chr2	55385	HeLa|chr2:70368347-70368755	HeLa|chr2:70313165-70313166
1	0.9351	chr17	12580	HeLa|chr17:2627967-2628400	HeLa|chr17:2615602-2615603
1	0.9261	chr2	53966	HeLa|chr2:70368347-70368755	HeLa|chr2:70314584-70314585
1	0.9261	chr2	53998	HeLa|chr2:70368347-70368755	HeLa|chr2:70314552-70314553
1	0.9507	chr2	54115	HeLa|chr2:70368347-70368755	HeLa|chr2:70314435-70314436
1	0.9273	chr2	55846	HeLa|chr2:70368347-70368755	HeLa|chr2:70312704-70312705
1	0.9712	chr17	22869	HeLa|chr17:7738185-7738421	HeLa|chr17:7761171-7761172
1	0.9712	chr17	22906	HeLa|chr17:7738185-7738421	HeLa|chr17:7761208-7761209
1	0.9712	chr17	23094	HeLa|chr17:7738185-7738421	HeLa|chr17:7761396-7761397
1	0.9501	chr17	74181	HeLa|chr17:7892934-7893970	HeLa|chr17:7819270-7819271
1	0.9389	chr17	13256	HeLa|chr17:2627967-2628400	HeLa|chr17:2614926-2614927
1	0.9549	chr2	50232	HeLa|chr2:70364644-70364990	HeLa|chr2:70314584-70314585
1	0.9549	chr2	50264	HeLa|chr2:70364644-70364990	HeLa|chr2:70314552-70314553
1	0.9507	chr2	50381	HeLa|chr2:70364644-70364990	HeLa|chr2:70314435-70314436
1	0.9192	chr2	50679	HeLa|chr2:70364644-70364990	HeLa|chr2:70314137-70314138
1	0.9181	chr2	51200	HeLa|chr2:70364644-70364990	HeLa|chr2:70313616-70313617
1	0.9131	chr17	11651	HeLa|chr17:2626853-2627656	HeLa|chr17:2615602-2615603
1	0.9184	chr17	12327	HeLa|chr17:2626853-2627656	HeLa|chr17:2614926-2614927
1	0.9146	chr2	51504	HeLa|chr2:70364644-70364990	HeLa|chr2:70313312-70313313
1	0.9146	chr2	51418	HeLa|chr2:70364644-70364990	HeLa|chr2:70313398-70313399
1	0.8754	chr2	51651	HeLa|chr2:70364644-70364990	HeLa|chr2:70313165-70313166
1	0.8728	chr2	52112	HeLa|chr2:70364644-70364990	HeLa|chr2:70312704-70312705
1	0.9274	chr2	46196	HeLa|chr2:70359376-70360250	HeLa|chr2:70313616-70313617
1	0.9296	chr2	45675	HeLa|chr2:70359376-70360250	HeLa|chr2:70314137-70314138
1	0.9379	chr2	45377	HeLa|chr2:70359376-70360250	HeLa|chr2:70314435-70314436
1	0.7825	chr17	12835	HeLa|chr17:38231761-38232035	HeLa|chr17:38219062-38219063
1	0.9857	chr17	9947	HeLa|chr17:39834586-39835825	HeLa|chr17:39845152-39845153
1	0.9857	chr17	9939	HeLa|chr17:39834586-39835825	HeLa|chr17:39845144-39845145
1	0.9857	chr17	9933	HeLa|chr17:39834586-39835825	HeLa|chr17:39845138-39845139
1	0.982	chr17	10949	HeLa|chr17:39834586-39835825	HeLa|chr17:39846154-39846155
1	0.9237	chr17	48806	HeLa|chr17:38267403-38268335	HeLa|chr17:38219062-38219063
1	0.7825	chr17	12478	HeLa|chr17:38231372-38231711	HeLa|chr17:38219062-38219063
1	0.9857	chr17	9981	HeLa|chr17:39834586-39835825	HeLa|chr17:39845186-39845187
1	0.94	chr2	45260	HeLa|chr2:70359376-70360250	HeLa|chr2:70314552-70314553
1	0.9546	chr17	14989	HeLa|chr17:39957801-39958077	HeLa|chr17:39942949-39942950
1	0.8876	chr17	96318	HeLa|chr17:40176774-40177341	HeLa|chr17:40273375-40273376
1	0.8876	chr17	96018	HeLa|chr17:40176774-40177341	HeLa|chr17:40273075-40273076
1	0.9787	chr9	20972	HeLa|chr9:35510756-35511436	HeLa|chr9:35490123-35490124
1	0.9794	chr9	21474	HeLa|chr9:35511448-35511748	HeLa|chr9:35490123-35490124
1	0.9833	chr9	33937	HeLa|chr9:33851341-33851664	HeLa|chr9:33817564-33817565
1	0.94	chr2	45228	HeLa|chr2:70359376-70360250	HeLa|chr2:70314584-70314585
1	0.2848	chr2	285225	HeLa|chr2:69525363-69525964	HeLa|chr2:69240437-69240438
1	0.4175	chr2	285353	HeLa|chr2:69525363-69525964	HeLa|chr2:69240309-69240310
1	0.9671	chr9	63846	HeLa|chr9:35553620-35554320	HeLa|chr9:35490123-35490124
1	0.9377	chr9	51397	HeLa|chr9:35553620-35554320	HeLa|chr9:35605366-35605367
1	0.186	chr17	240242	HeLa|chr17:19411222-19411705	HeLa|chr17:19651705-19651706
1	0.9619	chr17	97494	HeLa|chr17:65471483-65472047	HeLa|chr17:65374270-65374271
1	0.9636	chr17	97841	HeLa|chr17:65471483-65472047	HeLa|chr17:65373923-65373924
1	0.9636	chr17	98190	HeLa|chr17:65471483-65472047	HeLa|chr17:65373574-65373575
1	0.3349	chr17	237261	HeLa|chr17:19411222-19411705	HeLa|chr17:19648724-19648725
1	0.9761	chr17	96237	HeLa|chr17:65470115-65470901	HeLa|chr17:65374270-65374271
1	0.9756	chr17	96584	HeLa|chr17:65470115-65470901	HeLa|chr17:65373923-65373924
1	0.9756	chr17	96933	HeLa|chr17:65470115-65470901	HeLa|chr17:65373574-65373575
1	0.1404	chr17	389244	HeLa|chr17:19655244-19655337	HeLa|chr17:19266045-19266046
1	0.1404	chr17	389328	HeLa|chr17:19655338-19655410	HeLa|chr17:19266045-19266046
1	0.1404	chr17	389348	HeLa|chr17:19655338-19655410	HeLa|chr17:19266025-19266026
1	0.1373	chr17	389447	HeLa|chr17:19655338-19655410	HeLa|chr17:19265926-19265927
1	0.4863	chr9	267172	HeLa|chr9:114874888-114875572	HeLa|chr9:115142401-115142402
1	0.1404	chr17	389264	HeLa|chr17:19655244-19655337	HeLa|chr17:19266025-19266026
1	0.1373	chr17	389363	HeLa|chr17:19655244-19655337	HeLa|chr17:19265926-19265927
1	0.94	chr9	48373	HeLa|chr9:131416233-131416625	HeLa|chr9:131464801-131464802
1	0.9327	chr13	175318	HeLa|chr13:49169739-49170152	HeLa|chr13:49345263-49345264
1	0.8031	chr13	170189	HeLa|chr13:49174588-49175562	HeLa|chr13:49345263-49345264
1	0.8056	chr2	115258	HeLa|chr2:55392781-55393096	HeLa|chr2:55277679-55277680
1	0.7858	chr2	116162	HeLa|chr2:55392781-55393096	HeLa|chr2:55276775-55276776
1	0.8278	chr2	98920	HeLa|chr2:55375249-55376144	HeLa|chr2:55276775-55276776
1	0.8815	chr2	98016	HeLa|chr2:55375249-55376144	HeLa|chr2:55277679-55277680
1	0.2146	chr2	223594	HeLa|chr2:9960161-9960562	HeLa|chr2:10183955-10183956
1	0.2146	chr2	223320	HeLa|chr2:9960161-9960562	HeLa|chr2:10183681-10183682
1	0.44	chr2	220428	HeLa|chr2:9960161-9960562	HeLa|chr2:10180789-10180790
1	0.3706	chr2	210085	HeLa|chr2:9970511-9970898	HeLa|chr2:10180789-10180790
1	0.3796	chr2	212826	HeLa|chr2:9970950-9971310	HeLa|chr2:10183955-10183956
1	0.2693	chr2	212552	HeLa|chr2:9970950-9971310	HeLa|chr2:10183681-10183682
1	0.377	chr2	209660	HeLa|chr2:9970950-9971310	HeLa|chr2:10180789-10180790
1	0.2657	chr2	213251	HeLa|chr2:9970511-9970898	HeLa|chr2:10183955-10183956
1	0.2657	chr2	212977	HeLa|chr2:9970511-9970898	HeLa|chr2:10183681-10183682
1	0.4863	chr9	267154	HeLa|chr9:114874888-114875572	HeLa|chr9:115142383-115142384
1	0.4863	chr9	267130	HeLa|chr9:114874888-114875572	HeLa|chr9:115142359-115142360
1	0.4863	chr9	266987	HeLa|chr9:114874888-114875572	HeLa|chr9:115142216-115142217
1	0.853	chr2	284687	HeLa|chr2:46163340-46163860	HeLa|chr2:45878912-45878913
1	0.047	chr9	409645	HeLa|chr9:22212087-22212287	HeLa|chr9:21802541-21802542
1	0.0305	chr9	409175	HeLa|chr9:22211615-22212032	HeLa|chr9:21802647-21802648
1	0.0305	chr9	409182	HeLa|chr9:22211615-22212032	HeLa|chr9:21802640-21802641
1	0.0305	chr9	409281	HeLa|chr9:22211615-22212032	HeLa|chr9:21802541-21802542
1	0.047	chr9	409539	HeLa|chr9:22212087-22212287	HeLa|chr9:21802647-21802648
1	0.047	chr9	409546	HeLa|chr9:22212087-22212287	HeLa|chr9:21802640-21802641
1	0.7996	chr17	92679	HeLa|chr17:66379661-66380512	HeLa|chr17:66287406-66287407
1	0.7996	chr17	92829	HeLa|chr17:66379661-66380512	HeLa|chr17:66287256-66287257
1	0.2216	chr2	583567	HeLa|chr2:112461887-112462259	HeLa|chr2:111878505-111878506
1	0.0537	chr9	414752	HeLa|chr9:22217259-22217541	HeLa|chr9:21802647-21802648
1	0.0537	chr9	414759	HeLa|chr9:22217259-22217541	HeLa|chr9:21802640-21802641
1	0.0473	chr9	414858	HeLa|chr9:22217259-22217541	HeLa|chr9:21802541-21802542
1	0.8426	chr9	225911	HeLa|chr9:22237840-22238291	HeLa|chr9:22012153-22012154
1	0.8642	chr9	228703	HeLa|chr9:22237840-22238291	HeLa|chr9:22009361-22009362
1	0.2337	chr2	581400	HeLa|chr2:112459695-112460118	HeLa|chr2:111878505-111878506
1	0.0473	chr9	414495	HeLa|chr9:22216850-22217224	HeLa|chr9:21802541-21802542
1	0.0473	chr9	414396	HeLa|chr9:22216850-22217224	HeLa|chr9:21802640-21802641
1	0.0473	chr9	414389	HeLa|chr9:22216850-22217224	HeLa|chr9:21802647-21802648
1	0.8127	chr17	92454	HeLa|chr17:66379661-66380512	HeLa|chr17:66287631-66287632
1	0.2298	chr2	585091	HeLa|chr2:112463267-112463928	HeLa|chr2:111878505-111878506
1	0.9079	chr9	226950	HeLa|chr9:22238436-22239773	HeLa|chr9:22012153-22012154
1	0.0245	chr9	407835	HeLa|chr9:22210316-22210651	HeLa|chr9:21802647-21802648
1	0.0245	chr9	407842	HeLa|chr9:22210316-22210651	HeLa|chr9:21802640-21802641
1	0.0245	chr9	407941	HeLa|chr9:22210316-22210651	HeLa|chr9:21802541-21802542
1	0.8399	chr17	91082	HeLa|chr17:66378392-66378586	HeLa|chr17:66287406-66287407
1	0.8399	chr17	91232	HeLa|chr17:66378392-66378586	HeLa|chr17:66287256-66287257
1	0.9421	chr2	189574	HeLa|chr2:47213612-47214719	HeLa|chr2:47403739-47403740
1	0.9421	chr2	189484	HeLa|chr2:47213612-47214719	HeLa|chr2:47403649-47403650
1	0.9421	chr2	189473	HeLa|chr2:47213612-47214719	HeLa|chr2:47403638-47403639
1	0.8187	chr17	91778	HeLa|chr17:66378727-66379344	HeLa|chr17:66287256-66287257
1	0.8295	chr17	91403	HeLa|chr17:66378727-66379344	HeLa|chr17:66287631-66287632
1	0.8187	chr17	91628	HeLa|chr17:66378727-66379344	HeLa|chr17:66287406-66287407
1	0.8746	chr17	55193	HeLa|chr17:8024409-8024639	HeLa|chr17:8079716-8079717
1	0.3774	chr2	580416	HeLa|chr2:112458594-112459250	HeLa|chr2:111878505-111878506
1	0.4457	chr2	578222	HeLa|chr2:112456409-112457047	HeLa|chr2:111878505-111878506
1	0.8067	chr17	93121	HeLa|chr17:66380642-66380865	HeLa|chr17:66287631-66287632
1	0.7938	chr17	93346	HeLa|chr17:66380642-66380865	HeLa|chr17:66287406-66287407
1	0.7938	chr17	93496	HeLa|chr17:66380642-66380865	HeLa|chr17:66287256-66287257
1	0.7973	chr17	95137	HeLa|chr17:66382353-66383185	HeLa|chr17:66287631-66287632
