true	pred	chrom	distance	enhancer_name	promoter_name
1	0.19871305389363095	chr9	438077.0	IMR90|chr9:35553620-35554320	IMR90|chr9:35115892-35115893
1	0.3446053733144475	chr9	62906.0	IMR90|chr9:35552843-35553217	IMR90|chr9:35490123-35490124
1	0.28315900162844815	chr9	437183.0	IMR90|chr9:35552843-35553217	IMR90|chr9:35115846-35115847
1	0.28315900162844815	chr9	437155.0	IMR90|chr9:35552843-35553217	IMR90|chr9:35115874-35115875
1	0.07780620488929095	chr9	70075.0	IMR90|chr9:125207439-125207913	IMR90|chr9:125137600-125137601
1	0.4233032660662486	chr9	36864.5	IMR90|chr9:112579502-112579765	IMR90|chr9:112542768-112542769
1	0.28315900162844815	chr9	437137.0	IMR90|chr9:35552843-35553217	IMR90|chr9:35115892-35115893
1	0.6395697863363795	chr9	36197.0	IMR90|chr9:112578627-112579305	IMR90|chr9:112542768-112542769
1	0.1347434938491053	chr9	71709.5	IMR90|chr9:125208970-125209651	IMR90|chr9:125137600-125137601
1	0.16816444872202999	chr9	69187.0	IMR90|chr9:125206432-125207144	IMR90|chr9:125137600-125137601
1	0.4003683030205702	chr9	3020.5	IMR90|chr9:112813836-112814157	IMR90|chr9:112810975-112810976
1	0.5087746867432695	chr9	2507.0	IMR90|chr9:112813275-112813691	IMR90|chr9:112810975-112810976
1	0.010678197977525108	chr2	154704.0	IMR90|chr2:131094738-131095316	IMR90|chr2:130940322-130940323
1	0.19871305389363095	chr9	438095.0	IMR90|chr9:35553620-35554320	IMR90|chr9:35115874-35115875
1	0.011629452810650885	chr9	557408.0	IMR90|chr9:118358314-118359036	IMR90|chr9:118916082-118916083
1	0.013878114390739398	chr9	559032.5	IMR90|chr9:118356895-118357206	IMR90|chr9:118916082-118916083
1	0.00998790065941234	chr9	559890.5	IMR90|chr9:118355950-118356435	IMR90|chr9:118916082-118916083
1	0.0724442641487144	chr9	406318.0	IMR90|chr9:118286485-118287107	IMR90|chr9:117880477-117880478
1	0.0724442641487144	chr9	406310.0	IMR90|chr9:118286485-118287107	IMR90|chr9:117880485-117880486
1	0.33267807425919016	chr9	63846.0	IMR90|chr9:35553620-35554320	IMR90|chr9:35490123-35490124
1	0.08265274165234256	chr9	399546.0	IMR90|chr9:118279659-118280389	IMR90|chr9:117880477-117880478
1	0.08265274165234256	chr9	399538.0	IMR90|chr9:118279659-118280389	IMR90|chr9:117880485-117880486
1	0.19871305389363095	chr9	438123.0	IMR90|chr9:35553620-35554320	IMR90|chr9:35115846-35115847
1	0.01570617363289451	chr9	186033.5	IMR90|chr9:73215417-73215730	IMR90|chr9:73029539-73029540
1	0.5514082529977771	chr17	56611.0	IMR90|chr17:36641246-36641300	IMR90|chr17:36584661-36584662
1	0.04046403792552574	chr9	186851.0	IMR90|chr9:73215889-73216893	IMR90|chr9:73029539-73029540
1	0.004041845494841346	chr9	187961.5	IMR90|chr9:73217308-73217695	IMR90|chr9:73029539-73029540
1	0.351052235998382	chr2	298006.5	IMR90|chr2:69538119-69538514	IMR90|chr2:69240309-69240310
1	0.1690600982695738	chr9	281913.5	IMR90|chr9:130266214-130266615	IMR90|chr9:130548327-130548328
1	0.20687569498984432	chr9	284286.5	IMR90|chr9:130266214-130266615	IMR90|chr9:130550700-130550701
1	0.30100832039370073	chr2	62153.5	IMR90|chr2:11546125-11547604	IMR90|chr2:11484710-11484711
1	0.2537352541627226	chr17	3914.0	IMR90|chr17:17588216-17589186	IMR90|chr17:17584786-17584787
1	0.11059581696722137	chr17	261082.5	IMR90|chr17:38439830-38441161	IMR90|chr17:38179412-38179413
1	0.9781730670105817	chr17	90109.5	IMR90|chr17:38689573-38690072	IMR90|chr17:38599712-38599713
1	0.13127144115566244	chr9	64885.0	IMR90|chr9:129949802-129950292	IMR90|chr9:129885161-129885162
1	0.7292950355441353	chr17	224376.5	IMR90|chr17:38689573-38690072	IMR90|chr17:38465445-38465446
1	0.351052235998382	chr2	297878.5	IMR90|chr2:69538119-69538514	IMR90|chr2:69240437-69240438
1	0.004647410246195652	chr22	436703.0	IMR90|chr22:39704544-39705304	IMR90|chr22:39268220-39268221
1	0.20274641090883452	chr9	41714.0	IMR90|chr9:130299328-130299780	IMR90|chr9:130341267-130341268
1	0.005065643135477988	chr22	437750.5	IMR90|chr22:39705921-39706218	IMR90|chr22:39268318-39268319
1	0.00626983202037078	chr22	437848.5	IMR90|chr22:39705921-39706218	IMR90|chr22:39268220-39268221
1	0.0031823108885423706	chr2	282893.5	IMR90|chr2:10545551-10545950	IMR90|chr2:10262856-10262857
1	0.003753647937370147	chr22	436605.0	IMR90|chr22:39704544-39705304	IMR90|chr22:39268318-39268319
1	0.20872669501341778	chr9	278478.0	IMR90|chr9:130269708-130269992	IMR90|chr9:130548327-130548328
1	0.30709535017955336	chr9	280851.0	IMR90|chr9:130269708-130269992	IMR90|chr9:130550700-130550701
1	0.6787323760562122	chr17	4588.0	IMR90|chr17:17589220-17589530	IMR90|chr17:17584786-17584787
1	0.452648764075886	chr17	5141.5	IMR90|chr17:17589578-17590279	IMR90|chr17:17584786-17584787
1	0.2925923298490389	chr9	60793.0	IMR90|chr9:38008229-38008601	IMR90|chr9:38069207-38069208
1	0.24687526014338648	chr2	296793.0	IMR90|chr2:69536842-69537364	IMR90|chr2:69240309-69240310
1	0.24687526014338648	chr2	296665.0	IMR90|chr2:69536842-69537364	IMR90|chr2:69240437-69240438
1	0.32066382800139553	chr9	69228.5	IMR90|chr9:37999848-38000111	IMR90|chr9:38069207-38069208
1	0.018267817847998406	chr9	63610.0	IMR90|chr9:129948069-129949475	IMR90|chr9:129885161-129885162
1	0.5345670718318246	chr17	67819.5	IMR90|chr17:1687051-1687594	IMR90|chr17:1619502-1619503
1	0.023749393869769934	chr2	106587.0	IMR90|chr2:190150973-190151411	IMR90|chr2:190044604-190044605
1	0.5233561513041827	chr17	67831.5	IMR90|chr17:1687051-1687594	IMR90|chr17:1619490-1619491
1	0.5345670718318246	chr17	67816.5	IMR90|chr17:1687051-1687594	IMR90|chr17:1619505-1619506
1	0.7474594862764062	chr9	159512.0	IMR90|chr9:94896146-94896906	IMR90|chr9:95056037-95056038
1	0.5345670718318246	chr17	67777.5	IMR90|chr17:1687051-1687594	IMR90|chr17:1619544-1619545
1	0.8566147903866215	chr17	67505.5	IMR90|chr17:1687051-1687594	IMR90|chr17:1619816-1619817
1	0.33283194184173354	chr17	66854.5	IMR90|chr17:1687051-1687594	IMR90|chr17:1620467-1620468
1	0.12836739139023953	chr2	108552.0	IMR90|chr2:190152598-190153716	IMR90|chr2:190044604-190044605
1	0.04330290026883529	chr2	105691.5	IMR90|chr2:190150160-190150433	IMR90|chr2:190044604-190044605
1	0.7695376152024086	chr9	159456.0	IMR90|chr9:94896146-94896906	IMR90|chr9:95055981-95055982
1	0.00209983506082718	chr2	135104.5	IMR90|chr2:187506122-187506967	IMR90|chr2:187371439-187371440
1	0.06794314198075445	chr2	133394.0	IMR90|chr2:102447764-102448110	IMR90|chr2:102314542-102314543
1	0.16905158723813274	chr9	172838.5	IMR90|chr9:94538850-94540361	IMR90|chr9:94712443-94712444
1	0.0007836569505923915	chr2	134294.0	IMR90|chr2:187505568-187505900	IMR90|chr2:187371439-187371440
1	0.7695376152024086	chr9	159451.0	IMR90|chr9:94896146-94896906	IMR90|chr9:95055976-95055977
1	0.11293511603516905	chr2	97075.5	IMR90|chr2:197132788-197133961	IMR90|chr2:197036298-197036299
1	0.5700744407356773	chr2	174025.0	IMR90|chr2:202724700-202725870	IMR90|chr2:202899309-202899310
1	0.3055795808082554	chr17	51313.5	IMR90|chr17:1480530-1481103	IMR90|chr17:1532129-1532130
1	0.08919165632864379	chr17	88060.0	IMR90|chr17:49031525-49032007	IMR90|chr17:48943705-48943706
1	0.08919165632864379	chr17	88051.0	IMR90|chr17:49031525-49032007	IMR90|chr17:48943714-48943715
1	0.7120292483883791	chr17	407316.0	IMR90|chr17:49031525-49032007	IMR90|chr17:48624449-48624450
1	0.8449362871658048	chr2	93401.0	IMR90|chr2:47496747-47497355	IMR90|chr2:47403649-47403650
1	0.13860032106520334	chr22	102170.5	IMR90|chr22:23624355-23624780	IMR90|chr22:23522396-23522397
1	0.13946649686930432	chr22	101586.5	IMR90|chr22:23623629-23624338	IMR90|chr22:23522396-23522397
1	0.8287129256453589	chr2	93311.0	IMR90|chr2:47496747-47497355	IMR90|chr2:47403739-47403740
1	0.7120292483883791	chr17	407279.0	IMR90|chr17:49031525-49032007	IMR90|chr17:48624486-48624487
1	0.04124200105400852	chr2	206897.0	IMR90|chr2:48334795-48335109	IMR90|chr2:48541848-48541849
1	0.1802721882365202	chr2	203026.5	IMR90|chr2:48338172-48339473	IMR90|chr2:48541848-48541849
1	0.1443306720822344	chr9	178854.0	IMR90|chr9:94533370-94533810	IMR90|chr9:94712443-94712444
1	0.7120292483883791	chr17	407246.0	IMR90|chr17:49031525-49032007	IMR90|chr17:48624519-48624520
1	0.09857610364277646	chr17	48998.0	IMR90|chr17:25571404-25572804	IMR90|chr17:25621101-25621102
1	0.09857610364277646	chr17	49002.0	IMR90|chr17:25571404-25572804	IMR90|chr17:25621105-25621106
1	0.10932728989805406	chr17	49009.0	IMR90|chr17:25571404-25572804	IMR90|chr17:25621112-25621113
1	0.10932728989805406	chr17	49036.0	IMR90|chr17:25571404-25572804	IMR90|chr17:25621139-25621140
1	0.10932728989805406	chr17	49053.0	IMR90|chr17:25571404-25572804	IMR90|chr17:25621156-25621157
1	0.08760679227494854	chr9	226233.5	IMR90|chr9:93959462-93960359	IMR90|chr9:94186143-94186144
1	0.4356284705216007	chr2	167153.0	IMR90|chr2:232478165-232479567	IMR90|chr2:232646018-232646019
1	0.39645246761615316	chr2	172258.0	IMR90|chr2:232478165-232479567	IMR90|chr2:232651123-232651124
1	0.3803532092408753	chr2	172278.0	IMR90|chr2:232478165-232479567	IMR90|chr2:232651143-232651144
1	0.3803532092408753	chr2	172289.0	IMR90|chr2:232478165-232479567	IMR90|chr2:232651154-232651155
1	0.31116059479817154	chr2	145049.0	IMR90|chr2:227514595-227515231	IMR90|chr2:227659961-227659962
1	0.4668074066837019	chr2	43967.0	IMR90|chr2:55320504-55320982	IMR90|chr2:55276775-55276776
1	0.8127620781461005	chr2	43063.0	IMR90|chr2:55320504-55320982	IMR90|chr2:55277679-55277680
1	0.36824358869441215	chr2	142741.0	IMR90|chr2:227516820-227517622	IMR90|chr2:227659961-227659962
1	0.25153700023196346	chr2	168969.0	IMR90|chr2:232476571-232477529	IMR90|chr2:232646018-232646019
1	0.46983269069992284	chr2	174074.0	IMR90|chr2:232476571-232477529	IMR90|chr2:232651123-232651124
1	0.45445000540894465	chr2	174094.0	IMR90|chr2:232476571-232477529	IMR90|chr2:232651143-232651144
1	0.45445000540894465	chr2	174105.0	IMR90|chr2:232476571-232477529	IMR90|chr2:232651154-232651155
1	0.29193254847639016	chr2	61161.5	IMR90|chr2:238383174-238384731	IMR90|chr2:238322790-238322791
1	0.24789111294755298	chr2	60934.5	IMR90|chr2:238383174-238384731	IMR90|chr2:238323017-238323018
1	0.3125103044435361	chr2	61102.5	IMR90|chr2:238383174-238384731	IMR90|chr2:238322849-238322850
1	0.11772661434999375	chr2	60086.0	IMR90|chr2:238382652-238383102	IMR90|chr2:238322790-238322791
1	0.12157930644513223	chr2	60027.0	IMR90|chr2:238382652-238383102	IMR90|chr2:238322849-238322850
1	0.09625560011012183	chr2	59859.0	IMR90|chr2:238382652-238383102	IMR90|chr2:238323017-238323018
1	0.11226843932222115	chr2	371965.5	IMR90|chr2:227292706-227293087	IMR90|chr2:227664861-227664862
1	0.0943939784185617	chr2	371578.5	IMR90|chr2:227292706-227293087	IMR90|chr2:227664474-227664475
1	0.12916594569565304	chr2	367065.5	IMR90|chr2:227292706-227293087	IMR90|chr2:227659961-227659962
1	0.3887564639566604	chr13	92139.5	IMR90|chr13:99136314-99137641	IMR90|chr13:99229116-99229117
1	0.028509508984827372	chr2	143251.5	IMR90|chr2:208174604-208175839	IMR90|chr2:208031969-208031970
1	0.013043295605149654	chr2	144311.5	IMR90|chr2:208174604-208175839	IMR90|chr2:208030909-208030910
1	0.0389123923387146	chr2	144552.5	IMR90|chr2:208174604-208175839	IMR90|chr2:208030668-208030669
1	0.769226056060526	chr13	117355.5	IMR90|chr13:97991366-97992493	IMR90|chr13:97874573-97874574
1	0.036272919183116946	chr2	144333.5	IMR90|chr2:208175985-208176622	IMR90|chr2:208031969-208031970
1	0.014801692399532988	chr2	145393.5	IMR90|chr2:208175985-208176622	IMR90|chr2:208030909-208030910
1	0.04039495854539002	chr2	145634.5	IMR90|chr2:208175985-208176622	IMR90|chr2:208030668-208030669
1	0.879121969591456	chr13	37778.0	IMR90|chr13:97912081-97912623	IMR90|chr13:97874573-97874574
1	0.6887360343256207	chr13	36579.5	IMR90|chr13:97910899-97911408	IMR90|chr13:97874573-97874574
1	0.18709016774797665	chr2	373261.0	IMR90|chr2:227290935-227291493	IMR90|chr2:227664474-227664475
1	0.9381280363253055	chr2	113819.5	IMR90|chr2:55390312-55390879	IMR90|chr2:55276775-55276776
1	0.9632928114897359	chr2	112915.5	IMR90|chr2:55390312-55390879	IMR90|chr2:55277679-55277680
1	0.2668749376335089	chr2	368748.0	IMR90|chr2:227290935-227291493	IMR90|chr2:227659961-227659962
1	0.18480042381074224	chr2	373648.0	IMR90|chr2:227290935-227291493	IMR90|chr2:227664861-227664862
1	0.20134010738623534	chr2	367519.5	IMR90|chr2:227292293-227292592	IMR90|chr2:227659961-227659962
1	0.16069198813502406	chr2	372032.5	IMR90|chr2:227292293-227292592	IMR90|chr2:227664474-227664475
1	0.1856976176945659	chr2	372419.5	IMR90|chr2:227292293-227292592	IMR90|chr2:227664861-227664862
1	0.37602742593970945	chr2	367303.5	IMR90|chr2:227292621-227292696	IMR90|chr2:227659961-227659962
1	0.42059119056391037	chr2	371816.5	IMR90|chr2:227292621-227292696	IMR90|chr2:227664474-227664475
1	0.45989980351629905	chr2	372203.5	IMR90|chr2:227292621-227292696	IMR90|chr2:227664861-227664862
1	0.5214967024008972	chr2	333763.5	IMR90|chr2:208332073-208333176	IMR90|chr2:207998860-207998861
1	0.8094459478198837	chr13	35817.5	IMR90|chr13:97910019-97910764	IMR90|chr13:97874573-97874574
1	0.4203636959476083	chr2	338745.0	IMR90|chr2:208337432-208337780	IMR90|chr2:207998860-207998861
1	0.6369657249026491	chr2	339460.0	IMR90|chr2:208337827-208338815	IMR90|chr2:207998860-207998861
1	0.9046836446319458	chr2	116162.5	IMR90|chr2:55392781-55393096	IMR90|chr2:55276775-55276776
1	0.9557012966362615	chr2	115258.5	IMR90|chr2:55392781-55393096	IMR90|chr2:55277679-55277680
1	0.8631019083934148	chr17	2747.5	IMR90|chr17:46664924-46665189	IMR90|chr17:46667803-46667804
1	0.18380061407668416	chr17	64182.5	IMR90|chr17:47078473-47078724	IMR90|chr17:47014415-47014416
1	0.8773069312958077	chr17	2725.5	IMR90|chr17:46664924-46665189	IMR90|chr17:46667781-46667782
1	0.19208554511931322	chr17	64118.5	IMR90|chr17:47078473-47078724	IMR90|chr17:47014479-47014480
1	0.31571191017688516	chr17	4597.5	IMR90|chr17:46664924-46665189	IMR90|chr17:46669653-46669654
1	0.015143771160377222	chr17	197128.5	IMR90|chr17:59279920-59280337	IMR90|chr17:59477256-59477257
1	0.8563163916103722	chr17	2782.5	IMR90|chr17:46664924-46665189	IMR90|chr17:46667838-46667839
1	0.3274381846030911	chr17	4625.5	IMR90|chr17:46664924-46665189	IMR90|chr17:46669681-46669682
1	0.7831423763228661	chr17	43785.5	IMR90|chr17:46664924-46665189	IMR90|chr17:46621270-46621271
1	0.6771588488465774	chr17	41615.5	IMR90|chr17:46664924-46665189	IMR90|chr17:46623440-46623441
1	0.8563163916103722	chr17	2786.5	IMR90|chr17:46664924-46665189	IMR90|chr17:46667842-46667843
0	0.004335364071406748	chr13	297725.0	IMR90|chr13:41638691-41639039	IMR90|chr13:41936590-41936591
0	0.000445368631063264	chr13	454068.0	IMR90|chr13:42222400-42223138	IMR90|chr13:41768701-41768702
0	0.00038439446711202493	chr13	693576.0	IMR90|chr13:97912081-97912623	IMR90|chr13:98605928-98605929
0	0.0011523479274658964	chr13	367782.0	IMR90|chr13:49174588-49175562	IMR90|chr13:48807293-48807294
0	0.6502758305306946	chr13	587360.0	IMR90|chr13:42222400-42223138	IMR90|chr13:41635409-41635410
0	0.09466492326301044	chr13	375733.0	IMR90|chr13:49174588-49175562	IMR90|chr13:49550808-49550809
0	0.7614373274263584	chr13	67707.0	IMR90|chr13:49174588-49175562	IMR90|chr13:49107368-49107369
0	0.007997666320099829	chr13	507761.0	IMR90|chr13:99136314-99137641	IMR90|chr13:98629216-98629217
0	0.04501570259949804	chr13	3923.0	IMR90|chr13:41639270-41639726	IMR90|chr13:41635575-41635576
0	0.026169609141710955	chr13	1173907.0	IMR90|chr13:41361116-41361509	IMR90|chr13:42535219-42535220
0	0.002236093911021537	chr13	883152.0	IMR90|chr13:97912081-97912623	IMR90|chr13:98795504-98795505
0	0.009588101010424347	chr13	1316764.0	IMR90|chr13:97912081-97912623	IMR90|chr13:99229116-99229117
0	0.0013405412920887083	chr13	718494.0	IMR90|chr13:97910019-97910764	IMR90|chr13:98628885-98628886
0	0.0005989214007148866	chr13	407389.0	IMR90|chr13:41361116-41361509	IMR90|chr13:41768701-41768702
0	0.01779435977506372	chr13	392829.0	IMR90|chr13:41638691-41639039	IMR90|chr13:42031694-42031695
0	0.0015202104001059494	chr13	718063.0	IMR90|chr13:97910899-97911408	IMR90|chr13:98629216-98629217
0	0.09985007848631108	chr13	312450.0	IMR90|chr13:42222400-42223138	IMR90|chr13:42535219-42535220
0	0.00014621524919978293	chr13	613999.0	IMR90|chr13:97991366-97992493	IMR90|chr13:98605928-98605929
0	0.019426699906335863	chr13	896354.0	IMR90|chr13:41638691-41639039	IMR90|chr13:42535219-42535220
0	0.028776059684539137	chr13	337429.0	IMR90|chr13:42222400-42223138	IMR90|chr13:41885340-41885341
0	0.021741056385014768	chr13	374972.0	IMR90|chr13:49174588-49175562	IMR90|chr13:49550047-49550048
0	0.6190795901533916	chr13	122483.0	IMR90|chr13:41762607-41763108	IMR90|chr13:41885340-41885341
0	0.6626680494474431	chr13	127282.0	IMR90|chr13:41762607-41763108	IMR90|chr13:41635575-41635576
0	0.0002512394784821797	chr13	694775.0	IMR90|chr13:97910899-97911408	IMR90|chr13:98605928-98605929
0	0.0011171359336376756	chr13	347065.0	IMR90|chr13:49174588-49175562	IMR90|chr13:48828010-48828011
0	0.24119019213483753	chr13	385057.0	IMR90|chr13:42222400-42223138	IMR90|chr13:41837712-41837713
0	0.0007160556671508268	chr13	232693.0	IMR90|chr13:41360635-41360877	IMR90|chr13:41593449-41593450
0	0.07528799817831106	chr13	587194.0	IMR90|chr13:42222400-42223138	IMR90|chr13:41635575-41635576
0	0.7484972415224554	chr13	67383.0	IMR90|chr13:41639270-41639726	IMR90|chr13:41706881-41706882
0	0.26245525538238873	chr13	4089.0	IMR90|chr13:41639270-41639726	IMR90|chr13:41635409-41635410
0	0.009496578367940326	chr13	45416.0	IMR90|chr13:41638691-41639039	IMR90|chr13:41593449-41593450
0	0.008068295392834917	chr13	173733.0	IMR90|chr13:41762607-41763108	IMR90|chr13:41936590-41936591
0	0.4243153533665202	chr13	245842.0	IMR90|chr13:41639270-41639726	IMR90|chr13:41885340-41885341
0	0.001067533786978235	chr13	531049.0	IMR90|chr13:99136314-99137641	IMR90|chr13:98605928-98605929
0	0.028064593665908924	chr13	1174463.0	IMR90|chr13:41360635-41360877	IMR90|chr13:42535219-42535220
0	0.01329352153961566	chr13	176084.0	IMR90|chr13:97910019-97910764	IMR90|chr13:98086475-98086476
0	0.0018529895990466463	chr13	129836.0	IMR90|chr13:41638691-41639039	IMR90|chr13:41768701-41768702
0	0.013944183169044569	chr13	3290.0	IMR90|chr13:41638691-41639039	IMR90|chr13:41635575-41635576
0	0.10999875139783287	chr13	476863.0	IMR90|chr13:41360635-41360877	IMR90|chr13:41837619-41837620
0	0.7849402500813782	chr13	16004.0	IMR90|chr13:41361116-41361509	IMR90|chr13:41345308-41345309
0	0.0042819837122730214	chr13	670938.0	IMR90|chr13:41360635-41360877	IMR90|chr13:42031694-42031695
0	0.0066678596225744164	chr13	877461.0	IMR90|chr13:42222400-42223138	IMR90|chr13:41345308-41345309
0	0.14490590986769358	chr13	515888.0	IMR90|chr13:42222400-42223138	IMR90|chr13:41706881-41706882
0	0.9787812445796187	chr13	127448.0	IMR90|chr13:41762607-41763108	IMR90|chr13:41635409-41635410
0	0.03498716237347623	chr13	293557.0	IMR90|chr13:41638691-41639039	IMR90|chr13:41345308-41345309
